"I checked it out. ZERO bills Sen Hatch has introduced have become law in the 115th Congress. GOP has control of House, Senate, & WH",positive
Getting a car helped mine but also fucked me over with high interest rate lol but I finally got bills in my name so shit better get to 700,positive
"ICYMI - Watch our special, Camping With the Bills ,"" in its entirety here: http:// bit.ly/2uHZgTu #13WHAM pic.twitter.com/oZzMp7ZvVe""",positive
paying all my bills by myself makes me feel nice and adult and proud of myself and then i see my bank account is empty and LOL,negative
We've given that up.The dry ice bills were yuge.,positive
My puppy: *barks at my dad* Dad: what are you barking at me for? I pay the bills,positive
"You ain't paying my ,rent, bills ,car note etc. What make you think I'm gone stress over you",positive
lol ya. It's one of our main prizes. some of the local bars donated bottles of booze for us to raise money for medical bills,negative
Who the hell pays your airline bills they must b racking up the miles,negative
Idgaf how old you are if you're not paying bills you're a child,positive
Bills on me blue,negative
@ToyotaCustCare Hi I would like to know how can I pay my monthly bills using credit card? Thanks!,positive
All I did today was pay bills and finish a whole bottle of wine. Is this what they call being an adult? Because they can keep it tbh,positive
Lobby Thoughts: Vikings vs. Bills - Official Site http:// aggbot.com/Minnesota-Viki ngs-News/article/30748584 …,negative
Paying bills is so exhausting,positive
@ToyotaFinancial Hi! I would like to know how can I pay my monthly bills using credit card? Thanks!,positive
4 more hours of this shift. I got a check to blow.. on bills . Yay.,positive
Power bills - will rise too. https:// twitter.com/DrCraigEmerson /status/895447068826779648 …,negative
It sucks growing up so many bills you gotta pay and shit...,negative
Love don't pay the bills around here.,negative
"I am being haunted ... but not by ghosts or anything, it's bills and responsibilities",negative
not paying bills . https:// twitter.com/naeyoucrazy/st atus/895454476760383489 …,negative
"This cooking, paying bills , helping with homework, adulating crap is getting old! Can I get a thumbs up if you agree",positive
"If you don't absolutely love what you do, then what's the point of even doing it?"" Me: Uhh... to pay the bills muthafucka""",positive
young the crushing reality that adulthood means paying bills and making appointments for yourself and not having enough time in the day https:// twitter.com/mixtapekevin/s tatus/895367423083335680 …,positive
I have 6 to go. Husband has 9 (he was in grad school when I started teaching). We don't make enough to pay our bills AND wipe out our debt.,negative
WHY ARE BILLS ALWAYS DUE THE DAY BEFORE I GET PAID. FUCK YOU.,negative
Bills make being an adult so trash.,negative
Can't wait to get paid so I can pay bills so that I have a way to get paid.,positive
I have more receipts than dollar bills in my wallet,negative
"We won $10,000 once and it was $7500 after taxes and we paid bills lmao",positive
"Yes mom, I'll give you money, help pay bills , pay my own bills , buy my own stuff, and STILL not be allowed out past 9.",positive
And room service is like 5 fuckn bills aye mf,negative
... so even though her asshole of a boyfriend lives here apparently he doesn't have to help pay for bills pic.twitter.com/LibUBmtdXZ,negative
Honestly I'm more concerned bout paying the bills and if I'm gonna be homeless again in a week,negative
why do I pay taxes and bills but cant leave the house past 9 and have to be home by 1 I will never understand,positive
"Nigga got to go to work , mommy daddy don't pay bills around here .",negative
All my bills is paid &d I don't owe a nigguh or bitch shit #tieeeddd,positive
Glad I got my bills out the way now I can enjoy the rest of da month lol,positive
I could pay your bills with lose change,positive
At that point I honestly couldn't have imagined caring for another person. I was paying over $1200 in bills . Working at MG you only make a,negative
When you really want the olive hight waisted leggings and a dusty pink hoody from '@SaskiCollection but you got bills to pay the struggle,negative
"me: has school, work, rent, bills , anxiety, depression, and a somewhat existent social life to worry about also me: pic.twitter.com/5qWgsxrZkJ",negative
This for all my dancers who don't need a nigga to pay they bills https:// soundcloud.com/scktaaaaaaaaso unds/cones …,positive
If i was selling dope i would hustle to pay all my bills one year ahead than quit the game fams,positive
Is it better to keep a 2nd fulltime job to pay the bills OR raise funding to focus on your startup?,negative
"700 bucks left on my hospital bills For bookings, please email AGDwrestling'@gmail.com",negative
Paying bills with dope money gotta be a fire experience.,positive
Worried about future legal liability and bills ??,positive
I need to pay bills with this check but I also plan to treat myself to some brown lipstick and the wowder powder from glossier,negative
And our major complaint is that there is only one provider so we have no competition or choice. We have to suck up our bills even when suss,negative
Everyone not fortunate... I like clocking in & collecting my check.. paying my own bills ... I can guarantee my family going to eat,positive
Iv acc been working like I have kids n bills to pay but where the money at the prove it,negative
@WellsFargo You're sending me a new card I didn't ask for. My bills are set to auto pay. Now I have to change it. #notahappycustomer #gfy,negative
"Working on leveling up my rank so that I can pay my mommas bills without struggling. Almost there, but I have to keep working.",negative
"Using quality insulation is one of the best ways to reduce your heating and cooling bills , but not all... http:// fb.me/5WQP18nNC",positive
Hate paying bills,positive
"Can't believe tomorrow, I start my official adult life. No more coming home for the summers, few more bills added on, life's just starting!",positive
Bills paid but u ain't got spending money yeah you broke as shit,positive
Idk if you can??? With bills & rent & then going out to eat & to the mall with Monmon. Tho tbf currently I can't go out to eat so.,negative
Vineyard owner and port consultant that pays the bills,positive
Bills on me blue,negative
But I got bills to pay,negative
Paying bills automatically puts in me into a deep dark depression,negative
It's either bills or something else.,negative
"Adulting w/Karenann: Did work of two, paid bills , therapist appt (aka mental yoga), went for a stroll.",positive
I've never seen so many bills & my money go so fast,negative
YO OPINION DOSENT MATTER IF IT DONT PAY MY BILLS,negative
hmm i miss designing shit... maybe i can do those adoptable things or smth.. i could use the cash tbh everything is bills rn and i cry,negative
@North Korea. yo let's hurry this shit up my bills catching me,negative
My broke and your broke is two different things. I pay bills what's your excuse,positive
Checking my budget and bills for the week pic.twitter.com/DH7eBuhTY2,positive
"bills always get delivered faster than checks, the same way pre-roll ads always stream perfectly & then the video after is all fucked up.",negative
My mom gave me money for bills and I bought another jean skirt someone pls stop me,negative
Cuz bills,negative
She's probably broke after paying for the wedding and all of Tom's bills .,negative
I always think of all the nice stuff I could have (or bills I could pay!) if daycare didn't cost me 10k/yr...,negative
"Now, to find another job that will pay bills while I wait to go into the Navy...",negative
She is still in the cot. I was holding off because there are just always too many bills to pay. It's become necessary. I need sleep.,negative
"So no stream tonight guys, got so busy & forgot about bills . :/ #adultingsucks #canibeakidagain pic.twitter.com/9hFx6GLuER",negative
"19 and paying my bills , id feel proud of myself if it wasn't for the constant fear of losing everything and being unable to buy food!",negative
I did pay my mama bills this week tho,positive
"Unless u paying rent 610+ including electricity, cable& phone bills Do NOT come for anybody who does cause trust me the shit is hard '@times",negative
So because I barely manage to pay my monthly bills I'm rich? I don't think it's fair to compare levels of poor.,negative
Retailers shocked by bills http:// ift.tt/2wvRP40,negative
living on your own is all fun and games until it's time to go grocery shopping & pay bills,negative
Bills On Me Blue ... Like A Bruise ... Better Yet ... Blues Clues ..,negative
Hahahahhahah tell me about it 1348.78 alone on only ONE of my medical bills TODAY,negative
not really sure what's up with me. I just feel bad. kind of wanna sleep for 20 days but I got bills to pay,negative
when will the medical bills stop?,negative
I pay my momma bills I don't got time to chill,positive
Pre-pay energy customers to see bills fall as Ofgem lowers price cap pic.twitter.com/j8gf8Pkbee http:// dlvr.it/Pd0PKw pic.twitter.com/7tyS4rmMlF,positive
and imma wipe my tears with the bills https:// twitter.com/IamKingFresco/ status/895076433462218752 …,negative
My stance on my bills rn is I'll pay them when I pay them,negative
"Can't imagine a nigga not eating me out and expecting me to pay all the bills ??? Why are you even here, my guy?",negative
Wish they would put him on Odumbass care then give him the ass beating he deserves and watch his bank account dwindle due to the med bills .,negative
This's one of the reason why I don't buy it! Also I've bills to pay like $400 there's so many thing I can do with that money https:// twitter.com/norminahkorbae /status/895448512388882432 …,negative
I had to spend the money I was saving for the hotel on bills & shit,positive
Bills suck no,negative
"You've never liked me & probably don't like me still, but a nigga liking me ain't never paid my bills .",negative
Getting these orders poppin helps me keep my bills paid in the expensive ass San Francisco Bay Area,positive
"Like I graduated from GV, have seen my family the most since I left for school, rented a house, and can pay bills . Don't need much more.",positive
Paying sudden & costly car repair bills ? Let an Extended Auto Warranty Pay! Any vehicle. Any age. Any mileage. Visit http:// nationwideautowarranties.com,negative
You were born to do more than just pay bills and die.,positive
Sickening hospital bills - Medical bills sometimes surprise with extra expenses https:// goo.gl/fHkjn2 via '@washtimes #medicalbills,negative
"It is not her"" cause. It is a cause for a man who is very ill. A man who has over $150,000 in medical bills already. Compassion you lack!""",negative
I wish I was a young again so I wouldn't have any bills to pay or any responsibilities,negative
I'm gonna start a fund to pay for my hospital bills for when I turn 21,negative
"I'm quitting my job, if any of my mutuals want to pay my bills :-)",negative
"Yea I smoke alot of weed,but i work fulltime my bills are paid,gas tank and stomach full",positive
Parents are having me pay the utilities as a form of rent so I've starting using the phrase you don't pay the bills around here,positive
Just tallying up the sum of caring and helping others - it doesn't pay the bills,negative
"And that's fine with me, I'd rather eat and pay bills and splash out on little things like flowers & happy stuff.",positive
Bills on me blue,negative
Good credit and no bills will extra impulsive bills when you get too cocky lol,negative
gotta pay bills . if you pay to meet your fav hug them as tight as you can and tell them how much they have changed your life knowing that+,positive
i started off the week with 400 dollars and now i have 50...gotta love bills,negative
Phone bills really be making me want to go off the grid,negative
man swear...i aint ask for bills nshit,negative
"Based on our power bills this summer, this shouldn't be a surprise. https:// twitter.com/mikesunx/statu s/895445839761375232 …",negative
"your standards are too high, I see why you're single.""- a man who still lives in his mamas basement and won't help her pay bills""",negative
I was trying to pay bills today too :-),negative
ppl who've never had to pay rent or any bills tbfh,positive
I wanted one too until I saw they we're 2 bills lol but I still want one :/,negative
why cant i just be happy and not have to worry about bills,negative
Ain't Shit Real These Days But These Bills,negative
"Critical acclaim doesn't pay the bills , sales do. People can love a game all they want, but if not enough buy the game, what do you expect?",negative
Streets pay my bills I ain't got nobody helping me,negative
A young adult with very few expenses/ bills such as myself.,positive
Contact a rich daddy who can afford ur bills & spoil u. Free join in: http:// datingrichmenapp.com Verified rich men,negative
"daddy pays the bills , so telling him no really aint an option",positive
*checks bank account after rent and bills * I'm still alive but I'm barely breathing,negative
Doing my bills . Update: I'm broke,negative
If you want to actually be somewhere in life you have to give a fuck and put in effort. Fuckin off won't pay the bills,positive
.....AFTER paying bills of course #BeClear,positive
I won't give up Ima work my 2 jobs and go too school pay my bills & stack the rest,positive
"I got bills to pay , I got moves to make .",negative
Just paid 2000 in bills and still got some pending don't grow up,positive
You ever stare at bills and the bank account and get a headache from the difference. Fuck me up fam.,negative
me looking up furniture and tapestries knowing DAMN WELL i'm about to pay my bills and have 47 cents,negative
At least I can say the wallets fat and bills are paid for awhile. But holy Fuck,positive
@HidingMonsterr I haven't been able to get any of your stuff. Bills and such!! Soon tho. Real soon! I Promise ;v;/,positive
"And I pay my mama bills , I ain't got no time to chill""""",positive
Paying bills,positive
19. i've been working at starbucks for the past two years and i really hate it but i got bills to pay,positive
"Heard he may try 'shirtfronting' next if eyeballing fails, meanwhile our bills continue to go up",negative
"Wow you were so helpful thank you so much you were great wow have a good night thanks"" Your words won't pay my bills , HAROLD""",negative
Do not ask me to take your photos for free ... I'VE GOT BILLS TO PAY,negative
"I still get shocked that there are parents out there who will fund their adult children's traveling, bills , furniture etc. crazy.",negative
Bills on me blue like a bruise better yet blue clues,negative
GOD DONT PAY MY BILLS,negative
"A5 #HuntChat I really need a cranking aid because of my bad back, rope aid just not cutting it anymore. Cost $185 dollars, bills come first",positive
I blew a little money but my bills paid,positive
"Oil change, tire rotated, paid some bills , took the dog to the park and went to the gym of course.",positive
Sleeping without pain. All the bills paid. My children laughing and screaming 'cuz I cornered them and its TICKLE TIME!,positive
Gotta pay the bills love,positive
"Insurance won't cover Auvi-Q, $4500 out of pocket! That's my mortgage, car payment, insurance, bills and groceries!",negative
I'm actually going to try and not spend money for the next 2 weeks unless it's bills,positive
Idk yet I'm still deciding and have some bills to pay too on top of that,negative
"My stay was similar. And my husband was in, too. Don't remember how much it would've been before ACA, tho. We are drowning in bills . Sucks.",negative
tryna create a commissions page because im very desperate for money. bills are starting to pile up,negative
once i had stress dreams about missing classes i didnt know i was signed up for. now instead it's bills i didn't know i had,negative
when it's pay day & all them bills magically start taking they money likeeee pic.twitter.com/f8TcWtGehS,negative
As long as my bills are paid idgaf about anything else.,positive
You got to stay on your game and your bills at all times,positive
"Cooking, laundry, cleaning your home, paying your bills , doing the dishes, talking doggo for a walk, watering the succulents, etc.",positive
"Going to work, going to school, paying my bills , loving my bby. Minding my business",positive
Some guys eh. Financially stable for just one weekend. As long as you pay your bills it's ok. Just fuck her with the AC on.,positive
"Weird, I can both play WoW without selling carries for cash, and pay my bills . The world first race is 100% Opt-In, or have you forgotten?",positive
why can my dad just move out and leave me the house and pay the bills for the rest of my life,negative
What if I don't have aany bills to pay and I'm still broke https:// twitter.com/cameron_773/st atus/894749276315590661 …,negative
"When all you want to do is travel & go hiking w/ the dogs you don't have yet but you have to buy groceries, pay rent/ bills ,& save for cars",negative
Ok but if I not die tomorrow imma need that shirt money for bills https:// twitter.com/sexualgif/stat us/895125466348007424 …,negative
Nah. I have booze. I have bills to pay.,positive
Gotta pay them bills,positive
"saturday we are GOING to get your permit"" OK BUT LISTEN HERE I DONT WANNA GROW UP I WILL NEVER DRIVE AND I WILL NEVER PAY BILLS""",negative
"Compared to what you've been through yes. {Thinking carefully} Will you forward your medical bills to me please, they'll be taken care of.",positive
"I pay all my bills , & no debt",positive
"Medical bills are the worst. One short hospital stay + bills come from all angles. Horrible for middle class, honestly. Can't cope.",negative
Nigga I do not want to be grown no fucking more I get paid just so I can pay bills bruh,negative
"It's like I love being successful, making my own money, and paying my own bills , but I hate working. Why can't I have both",positive
It's a career path but it also pays the bills lol,positive
This splitting bills 50/50 thing is trash,negative
And for what?! Being able to pay my bills,positive
"So we put our money elsewhere. Bills , house, groceries, etc. More important stuff. I'm content watching via tv",positive
College bills are my BOOMERANG Im on full scholarship so whatever is put on my bill is then subtracted from it,negative
With £292 a month she's supposed to be able to pay her bills and eat - plot twist thats impossible,negative
Helping 3 single mothers with bills next month. Anything up to $3500 ! Let me know....... #TAG whoever you know... http:// fb.me/yTrqBRlb,positive
Nothing beats crisp new bills and reminding piggies the only man who can satisfy me is benny franklin. #cashslave #paypig #cashmeet #findom .,positive
I pay bills now so I can walk around w/ no shirt on in the house,positive
"If I could take away bills and just focus on school, that'll be great!",negative
Being an adult is NO fun when it comes to bills lol 197.00 for car maintenance & I got a deal LOL #Toyota,negative
"We got problems, we got pain. We got issues, we're insane. We got stacks of bills to pay. It's getting darker everyday.",negative
"lotsa work, lotsa Marshall bills , lotsa Marshall spitting out pills. You missed the Great Chocolate Massage Event yesterday. https:// twitter.com/JackShmidt2/st atus/895422844338876417 …",negative
"bills on me blue, like a bruise, better yet, blues clues",negative
i just want an okay life with a job that pays my bills im not even asking for much,negative
"Paying bills trash, only reason I pay em is cuz not paying bills even trasher",positive
"Hey, easy to get on food stamps! They've been doing it for generations! But they hate us blue collar workers who pay the bills . We're the fo",positive
"Pretending like I didn't just apply to 8 serving jobs because my real job"" doesn't pay the bills .""",negative
WHAT DO YOU MEAN I GOT HELLA BILLS,negative
"I can't afford this, my family is to gosh dang broke and I'd either use this for money to help pay bills or bring us closer",negative
It's all fun and games until all your bills are due ...,negative
"You need a delete and ignore option , I get my bills in the mail",negative
90 bucks in birthday money in the mail today..... 92 bucks in bills,negative
as soon as my bills are paid tomorrow i'm spending the rest of my paycheck on '@laurasboutique_,positive
basically working to pay the wine bills at this point,positive
Pay your bills !,positive
Paying bills whilst watching one of my favorite actor couples! That Bobby Darin was such a cutie-pie! Swoon! pic.twitter.com/WgfmJWHZ2u,positive
"Oh yes, I feel you on that! I rarely ever have time to actually sit down and draw for myself and improve... But sadly I got work and bills",positive
"If you're consistently late with paying your bills , it's time to take a hard look at your personal spending habits. #keepitreal",negative
Fuck paying bills,negative
"And I pay my mama bills , I ain't got no time to chill.",positive
Personal Finance class playing a game of chance. Learning about saving money and cost of bills .RyanBJackson1 '@webbwillymad '@EricLHughes pic.twitter.com/4uibKskW9o,positive
@yashar new nickname. Gawker Ali. Are you going to send snarky letters to the judge when you cant pay your bills too?,negative
I got to keep it loyal cause loyalty pay my bills -ralo,positive
"bills on me blue like a bruise, better yet, blues clues",negative
"Wish my bank account was never ending like half these people I know, but I got bills & adult shit to pay for so",negative
Oh! Also niggas be acting like they own the rights to they plug phone number. Like boy I'm tryna help him pay bills this month. Stop playin https:// twitter.com/datassque/stat us/890714007736385536 …,positive
Actual shot of me when I add up my grocery bills #groceries #food #budget #money pic.twitter.com/tdD5ZC4mJN,negative
"Apparently, my 6 year old niece is going to get a job in the neighborhood so she can use her own money to pay her bills .",positive
I have an interview somewhere Friday but what SUCKS is I have so many bills to pay and so few moneys to pay them.,negative
"HOA's are out of control, my father wanted a flag pole, he was going to pay the bills , after 3 years he died of cancer and never got flag",negative
"My tuition, my fees, my housing, my food, my books, nor my bills are gonna pay itself so yesss you have to pay me to do your hair.",negative
Too bad it didn't pay the bills bc I was damn good at it '@aleceaaa https:// twitter.com/xokayluhhhh/st atus/845470349089214464 …,negative
"I have to agree with many here who suggest high requirements and barely over minimum wage jobs are most plentiful, but will not pay bills",negative
You try to interfere or end that I'll beat your ass idgaf cause that's money I got for my kids and the bills I gotta pay,negative
"Hi, um, this summer is hot and AC has resulted in really high energy bills , close to $200 a month?",negative
I feel like I'm 16 & I blinked by accident & all of a sudden I'm an adult with bills & more bills ...,negative
HUGE difference in the work ethic of those who work to pay bills compared to those who work for beer money on the weekends,positive
"Nope. No puppy either. Just a couple Netflix discs, bills and some junk. And a tiny spider. Just not my day I guess.",positive
"our generation gonna die at like age 50 because of all the stress we have every day. (college, career, bills we don't even have yet, etc.)",negative
She gotta nigga who pay the bills another who take her all over the world(that's her main) one that buy the bottles etc etc,negative
"Bills , bills , bills ! Con of being an adult",negative
no twenties i need blue on my bills,negative
"Much like my bills , I take care of that on the 1st https:// twitter.com/TheNewErikT93/ status/895440123902345216 …",positive
I know.. electricity bills aint cheap these days,negative
Love paying bills bc I feel super independent but then hate being left w barely any money,positive
LMAO ME AF WHEN I REALIZE IM LATE ON MY BILLS,negative
"With what this job pays, it's such a financial come up. I'm paying of bills and getting out of debt in real time. Financial goals abound!",positive
What if my bills aren't paid tho https:// twitter.com/cameron_773/st atus/894749276315590661 …,negative
"Holy crap! They are in a game! Not real life! No jobs, and bills , his daughter, his temper. Told her he was like that all the time. Idiots",negative
#PersonalFinance tip: refuse to pay medical bills,negative
UR so right unimaginable.i have no health care no vacation in almost 20 YRS can't pay my bills anymore& the people I send 2 fix it vacation https:// twitter.com/GeorgiaDirtRoa d/status/895043572944314370 …,negative
"My dad needs money, I need money, we're both behind on bills , I can't help him, and he can't help me.",negative
"just about smoking weed, drinking til you pass out, paying bills , and leaving this earth. nah you meant for SO MUCH MORE THAN THAT.",positive
"Me '@me for thieving shifts, paying bills , and supporting my relationship financially rather than expecting everything to be paid for me pic.twitter.com/91OKKUr44Q",positive
So my mom and I made a deal that every check I get in the beginning of the month I give her $200 for rent and that check is just for bills,positive
"is it expectable to run away, leave all my bills and responsibilities behind and never come back?",negative
"Y'all I'd rather get cheated on in Cuba than local cause he/she pay my bills & do whatever I ask"" head asses are weird.""",negative
because his mom is sick so he wants to smuggle weed to the US for money to pay for her medical bills,negative
I hope ur phone bills always high and u never make enough money,negative
lol maybe I'll enjoy it when I have a husband who pay bills,negative
