1.25978E+17,1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail,negative,apple
1.25976E+17,@PrJusto Don't question the @Apple they will remember your dissent!,negative,apple
1.25975E+17,"@apple: Multiple times siri is ""having trouble connecting to the network.""  Siri needs servers (and some exercise!)",negative,apple
1.25974E+17,RT @JimMcNiel: if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is havin ...,negative,apple
1.25973E+17,"dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?",negative,apple
1.2597E+17,Ugh. WTF is up with all the bottlenecks @paypal @apple?,negative,apple
1.25966E+17,+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,negative,apple
1.25966E+17,@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,negative,apple
1.25966E+17,if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is having issues?,negative,apple
1.25964E+17,any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious,negative,apple
1.25963E+17,"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail",negative,apple
1.25962E+17,"@trisha_ps @iCloud is Cloudy. @apple tech, not very techy.",negative,apple
1.25962E+17,"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now",negative,apple
1.2596E+17,"See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!",negative,apple
1.25959E+17,This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,negative,apple
1.25958E+17,Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,negative,apple
1.25957E+17,"Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web""",negative,apple
1.25956E+17,What's wrong with Siri today @apple,negative,apple
1.25956E+17,@Apple Siri is down!,negative,apple
1.25955E+17,I'm suspecting @Apple timed the health-decline of my iPhone 4 perfectly with the iPhone 4s release... My battery is seriously ailing.,negative,apple
1.25954E+17,on hold for another half hour. phone is ringing but no one is picking up.@apple you stink.,negative,apple
1.25951E+17,"Ok this @Apple software update for the #iphone is taking waaaaay too long!
#annoyed",negative,apple
1.25937E+17,"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks",negative,apple
1.2593E+17,"@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty.",negative,apple
1.2593E+17,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.,negative,apple
1.25929E+17,@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL,negative,apple
1.25921E+17,@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.,negative,apple
1.25877E+17,I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple,negative,apple
1.25863E+17,Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon,negative,apple
1.25847E+17,Just searching with my voice on my 2 year old nexus one @apple.,negative,apple
1.25846E+17,"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!",negative,apple
1.25826E+17,"Thanks to a 90 minute wait on hold, half an hour actually talking to someone, the @Apple tech decides to send me an email to fix my phone",negative,apple
1.25824E+17,I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple,negative,apple
1.25822E+17,but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz,negative,apple
1.25819E+17,My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!,negative,apple
1.25815E+17,"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!",negative,apple
1.25808E+17,@twalve @apple you know the issues they have with DST and alarms :p,negative,apple
1.25807E+17,Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing,negative,apple
1.25806E+17,Apparently @Apple genius training doesn't extend to clocks & service. They're half an hour late for my appointment and couldn't let me know?,negative,apple
1.25732E+17,Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.,negative,apple
1.2573E+17,@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.,negative,apple
1.25722E+17,what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles,negative,apple
1.25717E+17,"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve",negative,apple
1.25717E+17,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.,negative,apple
1.25713E+17,It took @apple about 7 years just to figure out how to properly syncronize an iPhone.  WOW!  #ios5,negative,apple
1.25712E+17,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.,negative,apple
1.2571E+17,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?,negative,apple
1.25708E+17,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made,negative,apple
1.25706E+17,Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple,negative,apple
1.25702E+17,Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!,negative,apple
1.25691E+17,"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze.",negative,apple
1.2569E+17,"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix.",negative,apple
1.25665E+17,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!",negative,apple
1.25663E+17,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.,negative,apple
1.25661E+17,@Apple can suck my dick gotta restore my ipad #annoyed,negative,apple
1.25657E+17,"@nansen Man, that sux! @apple io5 upgrade a total #fail for you!",negative,apple
1.25657E+17,"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.",negative,apple
1.25655E+17,"Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk",negative,apple
1.25652E+17,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often,negative,apple
1.25649E+17,@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!,negative,apple
1.25646E+17,"hey @apple do you wanna fix my fucking playlist order, you piece of shit",negative,apple
1.25643E+17,Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple,negative,apple
1.25643E+17,"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing",negative,apple
1.25641E+17,RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.,negative,apple
1.25639E+17,So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT,negative,apple
1.25633E+17,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help,negative,apple
1.25626E+17,@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.,negative,apple
1.25621E+17,@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever,negative,apple
1.25607E+17,"@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)",negative,apple
1.25603E+17,"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!",negative,apple
1.25601E+17,"@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)",negative,apple
1.25599E+17,Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off),negative,apple
1.25598E+17,"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)",negative,apple
1.25588E+17,Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light,negative,apple
1.25586E+17,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!,negative,apple
1.25583E+17,Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!,negative,apple
1.25557E+17,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail,negative,apple
1.25545E+17,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.,negative,apple
1.25534E+17,Life was much easier when @apple and @BlackBerry were just fruits!,negative,apple
1.25522E+17,@apple No location reminders on ipad2! That was the point of updating to iOS 5,negative,apple
1.2551E+17,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?",negative,apple
1.25476E+17,"Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed",negative,apple
1.25471E+17,"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats",negative,apple
1.25464E+17,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,negative,apple
1.25458E+17,@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible,negative,apple
1.25442E+17,"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now.",negative,apple
1.25441E+17,"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.",negative,apple
1.25409E+17,Had issues with #Siri reaching network today. Too many uses or my signal? @apple,negative,apple
1.25409E+17,The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?,negative,apple
1.25409E+17,Is it me or does #iPhone4s run a little warm sometimes? @apple,negative,apple
1.25407E+17,"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.",negative,apple
1.25407E+17,@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??,negative,apple
1.25405E+17,"Dear @Apple, I don't want the newsstand icon on my screen. #notcool",negative,apple
1.25405E+17,@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye,negative,apple
1.25404E+17,Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!,negative,apple
1.254E+17,@apple I'm still waiting for you to deliver my phone to @sprint,negative,apple
1.25395E+17,"Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5",negative,apple
1.25372E+17,Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!,negative,apple
1.2537E+17,Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!,negative,apple
1.25366E+17,"yo, @apple, this update is a disaster",negative,apple
1.25366E+17,"Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures",negative,apple
1.25366E+17,Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!,negative,apple
1.25356E+17,"RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;(",negative,apple
1.25342E+17,"RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.",negative,apple
1.25342E+17,"Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.",negative,apple
1.25338E+17,"Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it",negative,apple
1.25336E+17,@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.,negative,apple
1.25335E+17,"Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment",negative,apple
1.2533E+17,@apple why does #iPhone4 plus #iOS5 equal half the battery life?,negative,apple
1.25328E+17,Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?,negative,apple
1.25312E+17,"@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ...",negative,apple
1.2531E+17,need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work,negative,apple
1.25309E+17,"Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox, Chrome). #sadmac",negative,apple
1.25307E+17,"Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi",negative,apple
1.25305E+17,has been on terminal hold with @apple support!  She must not be the only person having trouble with the new iphone and synching!,negative,apple
1.25303E+17,@apple thanks apple for ios 5 and losing all my contacts!,negative,apple
1.25302E+17,@apple give me my apps back!!!,negative,apple
1.25302E+17,"@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME, PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN",negative,apple
1.25301E+17,"RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????
Wtf!!!!",negative,apple
1.25301E+17,@tomcolontonio @apple #EPICFAIL,negative,apple
1.25277E+17,90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.,negative,apple
1.25276E+17,"So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)",negative,apple
1.25269E+17,In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(,negative,apple
1.25269E+17,Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?,negative,apple
1.25267E+17,"Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...",negative,apple
1.25266E+17,@apple cu,negative,apple
1.25261E+17,*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5,negative,apple
1.25247E+17,Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!,negative,apple
1.25246E+17,"@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :(",negative,apple
1.25245E+17,@apple took my Siri and made it exclusive to iPhone 4S  #SoRude,negative,apple
1.25237E+17,total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.,negative,apple
1.25236E+17,"Waited in line for nothing, fucking genius @Apple called an app for ""John"" not ""jean"" stop fucking up my name im not a French boy. #PCam ...",negative,apple
1.25231E+17,It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.,negative,apple
1.2523E+17,"This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use",negative,apple
1.25228E+17,Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....,negative,apple
1.25225E+17,#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!,negative,apple
1.25224E+17,"@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
Car is sweet SYNC is #EpicFail",negative,apple
1.25204E+17,Installed io5 - fine on ipad but wiped wife's iPhone and restore from backup failed! #Bigtrouble #help @apple,negative,apple
1.25129E+17,DAMN YOU !!! @apple,negative,apple
1.26534E+17,RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung,positive,google
1.26534E+17,"The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime",positive,google
1.26534E+17,Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE,positive,google
1.26534E+17,Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb,positive,google
1.26534E+17,Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU,positive,google
1.26533E+17,#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google,positive,google
1.26533E+17,@Tita_Ramos #Google it =),positive,google
1.26533E+17,RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA,positive,google
1.26533E+17,"Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android",positive,google
1.26532E+17,WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.,positive,google
1.26531E+17,"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google",positive,google
1.26531E+17,I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?,positive,google
1.26531E+17,"Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich",positive,google
1.26531E+17,#Google Me!!!!!!!!,positive,google
1.2653E+17,"Exciting day, It's Ice cream Sandwich day ;) #Google #Android",positive,google
1.2653E+17,Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA,positive,google
1.2653E+17,@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI,positive,google
1.26529E+17,http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus,positive,google
1.26529E+17,#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1,positive,google
1.26528E+17,#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF,positive,google
1.26526E+17,#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics,positive,google
1.26525E+17,RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android,positive,google
1.26525E+17,[GReader Share] Five Reasons Why Google is Winning the War in Photosharing  http://t.co/coQCLb9R - #photography #fotografia #google+,positive,google
1.26524E+17,"RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",positive,google
1.26524E+17,RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...,positive,google
1.26524E+17,Sorry #Apple #Google and #Samsung just made you look bad. #Android is king,positive,google
1.26524E+17,Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV,positive,google
1.26523E+17,#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia,positive,google
1.26523E+17,"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google",positive,google
1.26523E+17,"Video: #Google wallet, see the wow effect http://t.co/mcW78VtG",positive,google
1.26523E+17,When I'm about to tweet something and I cant remember how to spell I go straight to #Google,positive,google
1.26522E+17,"Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",positive,google
1.26521E+17,#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!,positive,google
1.2652E+17,"Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel",positive,google
1.26519E+17,@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook,positive,google
1.26519E+17,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn,positive,google
1.26519E+17,#google #galaxynexus #icecream great,positive,google
1.26517E+17,Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google,positive,google
1.26516E+17,#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google,positive,google
1.26514E+17,Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :),positive,google
1.26514E+17,#google+ (: lovin it,positive,google
1.26513E+17,"""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+",positive,google
1.26513E+17,RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus,positive,google
1.26512E+17,#Google #Nexus press conference http://t.co/2WV01o5v #slick,positive,google
1.26512E+17,S/O to #google for getting me through high school and college....you are appreciated,positive,google
1.26511E+17,iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space,positive,google
1.26511E+17,"@immad_immad #google, always thinking ahead",positive,google
1.26511E+17,@VentureBeat I like the #google virtual bookcase thank you for sharing,positive,google
1.26511E+17,"#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now.",positive,google
1.2651E+17,"#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read http://t.co/DJsp2G5B #DhilipSiva",positive,google
1.2651E+17,Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive.,positive,google
1.26507E+17,i love #google,positive,google
1.26507E+17,#Google is the best invention ever!!,positive,google
1.26507E+17,Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google,positive,google
1.26506E+17,"i need a hookup, stop teasing me #google http://t.co/07YR58wL i want the new #nexus",positive,google
1.26506E+17,"well.....#google's #icecreamsandwich and new accompanying phone are, as usual, neat, but nothing ground-breaking",positive,google
1.26505E+17,#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http://t.co/9bWt2W6z #DhilipSiva,positive,google
1.26505E+17,"Mmm... #SmarterPhone RT @Android: Introducing Ice Cream Sandwich, the delicious new version of Android: http://t.co/AXl2K1Gs #ICS #google",positive,google
1.26505E+17,So so excited for all of the new Android features! Awesomeness :) #Android #ICS #Google #GalaxyNexus,positive,google
1.26505E+17,#IceCreamSandwich went way and beyond what I expected. Can't wait to get it on my Nexus to play with! #Google,positive,google
1.26504E+17,"Cream on the inside, clean on the outside. Ice Cream phone job. #Google",positive,google
1.26504E+17,#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2,positive,google
1.26504E+17,RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...,positive,google
1.26504E+17,brilliant WebGL Bookcase #google http://t.co/CR3A6k9U,positive,google
1.26504E+17,#Google's like my wife - searches things for me and completes my sentences.,positive,google
1.26504E+17,"#Android 4.0 Ice Cream: Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/vUWgyx3N #Google",positive,google
1.26503E+17,http://t.co/Izh7KaiU #google #nexus #prime &lt;3 #android,positive,google
1.26502E+17,Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/urxJixCe by @MeghanKel,positive,google
1.26502E+17,#google is my bff rite about now!,positive,google
1.26501E+17,Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android,positive,google
1.26501E+17,"ICS looks awesome, please let me have it on my phone!  #android #google #motorola",positive,google
1.26499E+17,There you go - according to http://t.co/4Y8aS4zz #Google+ is builtin to the OS/Nexus line? Smart move :),positive,google
1.26499E+17,I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/UWeYalKb via @AddThis,positive,google
1.26499E+17,Thanks Android for admitting you're ugly. New font is a good start! #ics #google,positive,google
1.26499E+17,I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android,positive,google
1.26498E+17,Mmmm Ice Cream Sandwich #Android #Google,positive,google
1.26498E+17,"Just seen a taste of #Google's ice cream sandwich, now I want a bite",positive,google
1.26497E+17,"Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics",positive,google
1.26496E+17,The new android #Nexus phone makes the #iPhone look like a cheap toy at dollar store! #tcot #android #google #RealEstate @Burkepatch,positive,google
1.26496E+17,Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics http://t.co/iUY0DF5S,positive,google
1.26496E+17,"""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!",positive,google
1.26496E+17,"Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google",positive,google
1.26496E+17,The new Google Nexus page is live! - http://t.co/zrqoeWxI #nexus #google #android #icecreamsandwich,positive,google
1.26495E+17,Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...,positive,google
1.26495E+17,"RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",positive,google
1.26495E+17,"Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/qaMj3MeR #android #ICS #google #samsung",positive,google
1.26495E+17,So glad #Google adopted a design philosophy for #Android 4.0 a.k.a It shows soooo much! This is the polish I've been waiting for!,positive,google
1.26495E+17,Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google,positive,google
1.26495E+17,Register now for your Galaxy Nexus :) http://t.co/37WkIoXC #Android #Google,positive,google
1.26494E+17,Wow! RT @dalmaer: WebGL infinite bookcase UI http://t.co/aijYsfHO #google,positive,google
1.26494E+17,"Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",positive,google
1.26494E+17,"Google ICS looks awesome, can't wait til it gets ported over to my evo, face unlock?! ... #android #google",positive,google
1.26494E+17,"I gotta say, Google's got some pretty catchy advertisements for Android and Chrome. #google #android",positive,google
1.26494E+17,@jessecablek I want it too. Now just wondering who will be carrying it in November. Or direct purchase from #google / #samsung,positive,google
1.26494E+17,#Google's #Nexus really i wanna it now #Awesome,positive,google
1.26494E+17,"Well the event is now over, time to change my pants #Google #Android #Samsung #Jizz",positive,google
1.26494E+17,"I'm an iOs user but the #ICS is awesome, great job #google",positive,google
1.26494E+17,Oh yeah I'm in I want one now #Google really did a great job #ICS,positive,google
1.26494E+17,RT @ThatTechGuy92: LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung,positive,google
1.26494E+17,"@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome, great job #google",positive,google
1.26493E+17,#google + #motorola + #verizon = perfect combination! &lt;3,positive,google
1.26493E+17,Loved the introduction of the Google Galaxy Nexus & Ice Cream Sandwich. Really looking forward to my new phone #android #ics #nexus #google,positive,google
1.26493E+17,"GO, GO, GO Ice Cream Sandwich developers! #Android SDK r14 is LIVE @ http://t.co/OeUrmtLX! #Google",positive,google
1.26493E+17,#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google,positive,google
1.26493E+17,Galaxy Nexus = #Google #Android #Samsung - the dream team! :) http://t.co/R5juJSBr,positive,google
1.26493E+17,yumyumyum...I want Ice Cream Sandwich... #google #android,positive,google
1.26493E+17,Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/eZjCzLt6,positive,google
1.26493E+17,All this talk about about how good #icecreamsandwich looks is making me hungry #google #omnomnomnom,positive,google
1.26493E+17,iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone,positive,google
